ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2014,"2014",0,"Total",74132,8781,"Census Tract 531.02, Snohomish County, WA","14000US53061053102"
2014,"2014",0,"Total",47264,9684,"Census Tract 515, Snohomish County, WA","14000US53061051500"
2014,"2014",0,"Total",54301,12494,"Census Tract 419.01, Snohomish County, WA","14000US53061041901"
2014,"2014",0,"Total",68597,11079,"Census Tract 526.06, Snohomish County, WA","14000US53061052606"
2014,"2014",0,"Total",59691,11812,"Census Tract 531.01, Snohomish County, WA","14000US53061053101"
2014,"2014",0,"Total",34458,5187,"Census Tract 514, Snohomish County, WA","14000US53061051400"
2014,"2014",0,"Total",41629,2352,"Census Tract 419.03, Snohomish County, WA","14000US53061041903"
2014,"2014",0,"Total",32303,4907,"Census Tract 419.04, Snohomish County, WA","14000US53061041904"
2014,"2014",0,"Total",103712,9318,"Census Tract 526.07, Snohomish County, WA","14000US53061052607"
2014,"2014",0,"Total",67311,7879,"Census Tract 513, Snohomish County, WA","14000US53061051300"
2014,"2014",0,"Total",50853,5308,"Census Tract 529.06, Snohomish County, WA","14000US53061052906"
2014,"2014",0,"Total",58393,7742,"Census Tract 512, Snohomish County, WA","14000US53061051200"
2014,"2014",0,"Total",55111,9829,"Census Tract 419.05, Snohomish County, WA","14000US53061041905"
2014,"2014",0,"Total",94091,7019.999999999999,"Census Tract 527.01, Snohomish County, WA","14000US53061052701"
2014,"2014",0,"Total",36979,7288,"Census Tract 529.05, Snohomish County, WA","14000US53061052905"
2014,"2014",0,"Total",62204,4254,"Census Tract 511, Snohomish County, WA","14000US53061051100"
2014,"2014",0,"Total",99635,11483,"Census Tract 420.01, Snohomish County, WA","14000US53061042001"
2014,"2014",0,"Total",101273,14386,"Census Tract 420.03, Snohomish County, WA","14000US53061042003"
2014,"2014",0,"Total",90919,7315,"Census Tract 527.05, Snohomish County, WA","14000US53061052705"
2014,"2014",0,"Total",60049,6206,"Census Tract 510, Snohomish County, WA","14000US53061051000"
2014,"2014",0,"Total",61375,14650,"Census Tract 529.04, Snohomish County, WA","14000US53061052904"
2014,"2014",0,"Total",47105,6065,"Census Tract 509, Snohomish County, WA","14000US53061050900"
2014,"2014",0,"Total",73478,17253,"Census Tract 420.04, Snohomish County, WA","14000US53061042004"
2014,"2014",0,"Total",77101,6891,"Census Tract 527.06, Snohomish County, WA","14000US53061052706"
2014,"2014",0,"Total",40165,4528,"Census Tract 529.03, Snohomish County, WA","14000US53061052903"
2014,"2014",0,"Total",68449,7824,"Census Tract 508, Snohomish County, WA","14000US53061050800"
2014,"2014",0,"Total",135568,5487,"Census Tract 420.05, Snohomish County, WA","14000US53061042005"
2014,"2014",0,"Total",75467,7839,"Census Tract 420.06, Snohomish County, WA","14000US53061042006"
2014,"2014",0,"Total",90057,10398,"Census Tract 527.07, Snohomish County, WA","14000US53061052707"
2014,"2014",0,"Total",75510,10459,"Census Tract 507, Snohomish County, WA","14000US53061050700"
2014,"2014",0,"Total",58281,8222,"Census Tract 528.06, Snohomish County, WA","14000US53061052806"
2014,"2014",0,"Total",131333,16355,"Census Tract 506, Snohomish County, WA","14000US53061050600"
2014,"2014",0,"Total",83942,8548,"Census Tract 501.01, Snohomish County, WA","14000US53061050101"
2014,"2014",0,"Total",102266,14408.999999999998,"Census Tract 527.08, Snohomish County, WA","14000US53061052708"
2014,"2014",0,"Total",55435,10819,"Census Tract 528.05, Snohomish County, WA","14000US53061052805"
2014,"2014",0,"Total",63917,7328.999999999999,"Census Tract 505, Snohomish County, WA","14000US53061050500"
2014,"2014",0,"Total",60324,8518,"Census Tract 501.02, Snohomish County, WA","14000US53061050102"
2014,"2014",0,"Total",102917,11957,"Census Tract 502, Snohomish County, WA","14000US53061050200"
2014,"2014",0,"Total",98133,11421,"Census Tract 527.09, Snohomish County, WA","14000US53061052709"
2014,"2014",0,"Total",71296,11433,"Census Tract 504.02, Snohomish County, WA","14000US53061050402"
2014,"2014",0,"Total",73051,6532,"Census Tract 528.04, Snohomish County, WA","14000US53061052804"
2014,"2014",0,"Total",76432,7059.999999999999,"Census Tract 504.01, Snohomish County, WA","14000US53061050401"
2014,"2014",0,"Total",96976,28769,"Census Tract 503, Snohomish County, WA","14000US53061050300"
2013,"2013",0,"Total",54048,7266.999999999999,"Census Tract 535.04, Snohomish County, WA","14000US53061053504"
2013,"2013",0,"Total",97558,19573,"Census Tract 521.08, Snohomish County, WA","14000US53061052108"
2013,"2013",0,"Total",56060,5009,"Census Tract 528.03, Snohomish County, WA","14000US53061052803"
2013,"2013",0,"Total",85903,29315.000000000004,"Census Tract 503, Snohomish County, WA","14000US53061050300"
2013,"2013",0,"Total",72167,6787,"Census Tract 528.04, Snohomish County, WA","14000US53061052804"
2013,"2013",0,"Total",71725,9900,"Census Tract 504.02, Snohomish County, WA","14000US53061050402"
2013,"2013",0,"Total",97784,6044,"Census Tract 527.09, Snohomish County, WA","14000US53061052709"
2013,"2013",0,"Total",104063,17267,"Census Tract 502, Snohomish County, WA","14000US53061050200"
2013,"2013",0,"Total",62654,5217,"Census Tract 505, Snohomish County, WA","14000US53061050500"
2013,"2013",0,"Total",59914,9507,"Census Tract 528.05, Snohomish County, WA","14000US53061052805"
2013,"2013",0,"Total",132500,38871,"Census Tract 506, Snohomish County, WA","14000US53061050600"
2013,"2013",0,"Total",63968,8242,"Census Tract 501.02, Snohomish County, WA","14000US53061050102"
2013,"2013",0,"Total",99712,13769,"Census Tract 527.08, Snohomish County, WA","14000US53061052708"
2013,"2013",0,"Total",81806,9979,"Census Tract 501.01, Snohomish County, WA","14000US53061050101"
2013,"2013",0,"Total",65496,6742,"Census Tract 528.06, Snohomish County, WA","14000US53061052806"
2013,"2013",0,"Total",75194,6935.000000000001,"Census Tract 507, Snohomish County, WA","14000US53061050700"
2013,"2013",0,"Total",86939,10910,"Census Tract 527.07, Snohomish County, WA","14000US53061052707"
2013,"2013",0,"Total",71424,8307,"Census Tract 420.06, Snohomish County, WA","14000US53061042006"
2013,"2013",0,"Total",64828,11732,"Census Tract 508, Snohomish County, WA","14000US53061050800"
2013,"2013",0,"Total",39196,4419,"Census Tract 529.03, Snohomish County, WA","14000US53061052903"
2013,"2013",0,"Total",40924,10296,"Census Tract 509, Snohomish County, WA","14000US53061050900"
2013,"2013",0,"Total",134773,6845.000000000001,"Census Tract 420.05, Snohomish County, WA","14000US53061042005"
2013,"2013",0,"Total",80228,7012.000000000001,"Census Tract 527.06, Snohomish County, WA","14000US53061052706"
2013,"2013",0,"Total",80963,14315,"Census Tract 420.04, Snohomish County, WA","14000US53061042004"
2013,"2013",0,"Total",58698,9056,"Census Tract 529.04, Snohomish County, WA","14000US53061052904"
2013,"2013",0,"Total",55093,16730,"Census Tract 510, Snohomish County, WA","14000US53061051000"
2013,"2013",0,"Total",91429,9146,"Census Tract 527.05, Snohomish County, WA","14000US53061052705"
2013,"2013",0,"Total",91939,7260,"Census Tract 420.03, Snohomish County, WA","14000US53061042003"
2013,"2013",0,"Total",56484,10274,"Census Tract 511, Snohomish County, WA","14000US53061051100"
2013,"2013",0,"Total",36107,8829,"Census Tract 529.05, Snohomish County, WA","14000US53061052905"
2013,"2013",0,"Total",60256,6896,"Census Tract 512, Snohomish County, WA","14000US53061051200"
2013,"2013",0,"Total",112321,23485,"Census Tract 420.01, Snohomish County, WA","14000US53061042001"
2013,"2013",0,"Total",95259,11319,"Census Tract 527.01, Snohomish County, WA","14000US53061052701"
2013,"2013",0,"Total",54447,7136.999999999999,"Census Tract 419.05, Snohomish County, WA","14000US53061041905"
2013,"2013",0,"Total",50788,6486,"Census Tract 529.06, Snohomish County, WA","14000US53061052906"
2013,"2013",0,"Total",61741,10594,"Census Tract 513, Snohomish County, WA","14000US53061051300"
2013,"2013",0,"Total",101316,8846,"Census Tract 526.07, Snohomish County, WA","14000US53061052607"
2013,"2013",0,"Total",32625,6907,"Census Tract 419.04, Snohomish County, WA","14000US53061041904"
2013,"2013",0,"Total",32756,5908,"Census Tract 514, Snohomish County, WA","14000US53061051400"
2013,"2013",0,"Total",65363,11936,"Census Tract 531.01, Snohomish County, WA","14000US53061053101"
2013,"2013",0,"Total",46410,10837,"Census Tract 515, Snohomish County, WA","14000US53061051500"
2013,"2013",0,"Total",37270,3848.9999999999995,"Census Tract 419.03, Snohomish County, WA","14000US53061041903"
2013,"2013",0,"Total",72926,12353,"Census Tract 526.06, Snohomish County, WA","14000US53061052606"
2013,"2013",0,"Total",53214,10634,"Census Tract 419.01, Snohomish County, WA","14000US53061041901"
2013,"2013",0,"Total",68451,5762,"Census Tract 531.02, Snohomish County, WA","14000US53061053102"
2013,"2013",0,"Total",58689,3386,"Census Tract 516.01, Snohomish County, WA","14000US53061051601"
2013,"2013",0,"Total",79443,6494,"Census Tract 526.05, Snohomish County, WA","14000US53061052605"
2013,"2013",0,"Total",40481,4986,"Census Tract 418.12, Snohomish County, WA","14000US53061041812"
2013,"2013",0,"Total",66146,6519,"Census Tract 516.02, Snohomish County, WA","14000US53061051602"
2013,"2013",0,"Total",74135,12329,"Census Tract 532.01, Snohomish County, WA","14000US53061053201"
2013,"2013",0,"Total",48737,6665,"Census Tract 517.01, Snohomish County, WA","14000US53061051701"
2013,"2013",0,"Total",52547,6979.999999999999,"Census Tract 418.11, Snohomish County, WA","14000US53061041811"
2013,"2013",0,"Total",63773,9054,"Census Tract 526.04, Snohomish County, WA","14000US53061052604"
2013,"2013",0,"Total",48370,13118,"Census Tract 418.10, Snohomish County, WA","14000US53061041810"
2013,"2013",0,"Total",78464,5863,"Census Tract 532.02, Snohomish County, WA","14000US53061053202"
2013,"2013",0,"Total",61169,6870.000000000001,"Census Tract 517.02, Snohomish County, WA","14000US53061051702"
2013,"2013",0,"Total",67857,7051,"Census Tract 526.03, Snohomish County, WA","14000US53061052603"
2013,"2013",0,"Total",44091,7936,"Census Tract 418.09, Snohomish County, WA","14000US53061041809"
2013,"2013",0,"Total",66979,12612,"Census Tract 518.02, Snohomish County, WA","14000US53061051802"
2013,"2013",0,"Total",51742,10562,"Census Tract 533.01, Snohomish County, WA","14000US53061053301"
2013,"2013",0,"Total",43284,3234,"Census Tract 518.03, Snohomish County, WA","14000US53061051803"
2013,"2013",0,"Total",46042,3799.0000000000005,"Census Tract 418.08, Snohomish County, WA","14000US53061041808"
2013,"2013",0,"Total",70000,13247,"Census Tract 525.04, Snohomish County, WA","14000US53061052504"
2013,"2013",0,"Total",46104,6800.000000000001,"Census Tract 418.06, Snohomish County, WA","14000US53061041806"
2013,"2013",0,"Total",82104,10977,"Census Tract 533.02, Snohomish County, WA","14000US53061053302"
2013,"2013",0,"Total",82458,11115,"Census Tract 518.04, Snohomish County, WA","14000US53061051804"
2013,"2013",0,"Total",69667,5790,"Census Tract 525.03, Snohomish County, WA","14000US53061052503"
2013,"2013",0,"Total",44608,12476,"Census Tract 418.05, Snohomish County, WA","14000US53061041805"
2013,"2013",0,"Total",71826,7064.999999999999,"Census Tract 519.05, Snohomish County, WA","14000US53061051905"
2013,"2013",0,"Total",81250,10831,"Census Tract 534, Snohomish County, WA","14000US53061053400"
2013,"2013",0,"Total",100451,13480,"Census Tract 519.12, Snohomish County, WA","14000US53061051912"
2013,"2013",0,"Total",70625,3734.0000000000005,"Census Tract 417.04, Snohomish County, WA","14000US53061041704"
2013,"2013",0,"Total",65605,7357,"Census Tract 525.02, Snohomish County, WA","14000US53061052502"
2013,"2013",0,"Total",88401,12358,"Census Tract 417.03, Snohomish County, WA","14000US53061041703"
2013,"2013",0,"Total",73149,5027,"Census Tract 504.01, Snohomish County, WA","14000US53061050401"
2013,"2013",0,"Total",97321,16392,"Census Tract 519.13, Snohomish County, WA","14000US53061051913"
2013,"2013",0,"Total",44868,8976,"Census Tract 524.02, Snohomish County, WA","14000US53061052402"
2013,"2013",0,"Total",44427,4277,"Census Tract 417.01, Snohomish County, WA","14000US53061041701"
2013,"2013",0,"Total",91667,9401,"Census Tract 519.14, Snohomish County, WA","14000US53061051914"
2013,"2013",0,"Total",70789,13733,"Census Tract 535.05, Snohomish County, WA","14000US53061053505"
2013,"2013",0,"Total",93918,10849,"Census Tract 519.15, Snohomish County, WA","14000US53061051915"
2013,"2013",0,"Total",90875,14910,"Census Tract 416.08, Snohomish County, WA","14000US53061041608"
2013,"2013",0,"Total",61713,14134.999999999998,"Census Tract 524.01, Snohomish County, WA","14000US53061052401"
2013,"2013",0,"Total",108902,12153,"Census Tract 416.07, Snohomish County, WA","14000US53061041607"
2013,"2013",0,"Total",64890,7194.000000000001,"Census Tract 535.06, Snohomish County, WA","14000US53061053506"
2013,"2013",0,"Total",83516,6837,"Census Tract 519.16, Snohomish County, WA","14000US53061051916"
2013,"2013",0,"Total",90694,12648,"Census Tract 523.02, Snohomish County, WA","14000US53061052302"
2013,"2013",0,"Total",73207,8033,"Census Tract 416.06, Snohomish County, WA","14000US53061041606"
2013,"2013",0,"Total",76026,7338,"Census Tract 519.17, Snohomish County, WA","14000US53061051917"
2013,"2013",0,"Total",79222,5101,"Census Tract 535.07, Snohomish County, WA","14000US53061053507"
2013,"2013",0,"Total",92891,21136,"Census Tract 519.18, Snohomish County, WA","14000US53061051918"
2013,"2013",0,"Total",88254,14283.000000000002,"Census Tract 416.05, Snohomish County, WA","14000US53061041605"
2013,"2013",0,"Total",89828,12843,"Census Tract 523.01, Snohomish County, WA","14000US53061052301"
2013,"2013",0,"Total",79009,9917,"Census Tract 416.01, Snohomish County, WA","14000US53061041601"
2013,"2013",0,"Total",61487,11950,"Census Tract 535.08, Snohomish County, WA","14000US53061053508"
2013,"2013",0,"Total",69464,6160,"Census Tract 519.21, Snohomish County, WA","14000US53061051921"
2013,"2013",0,"Total",41000,13113,"Census Tract 522.09, Snohomish County, WA","14000US53061052209"
2013,"2013",0,"Total",58493,5286,"Census Tract 415, Snohomish County, WA","14000US53061041500"
2013,"2013",0,"Total",84183,8307,"Census Tract 519.22, Snohomish County, WA","14000US53061051922"
2013,"2013",0,"Total",49890,9027,"Census Tract 535.09, Snohomish County, WA","14000US53061053509"
2013,"2013",0,"Total",48586,9391,"Census Tract 522.08, Snohomish County, WA","14000US53061052208"
2013,"2013",0,"Total",55493,10333,"Census Tract 414, Snohomish County, WA","14000US53061041400"
2013,"2013",0,"Total",75037,11855,"Census Tract 519.23, Snohomish County, WA","14000US53061051923"
2013,"2013",0,"Total",117582,26167,"Census Tract 413.04, Snohomish County, WA","14000US53061041304"
2013,"2013",0,"Total",73460,6797.999999999999,"Census Tract 536.02, Snohomish County, WA","14000US53061053602"
2013,"2013",0,"Total",75500,13770.000000000002,"Census Tract 519.24, Snohomish County, WA","14000US53061051924"
2013,"2013",0,"Total",103906,11639,"Census Tract 522.07, Snohomish County, WA","14000US53061052207"
2013,"2013",0,"Total",63261,7981,"Census Tract 413.03, Snohomish County, WA","14000US53061041303"
2013,"2013",0,"Total",99213,13541.999999999998,"Census Tract 519.25, Snohomish County, WA","14000US53061051925"
2013,"2013",0,"Total",80881,10335,"Census Tract 536.03, Snohomish County, WA","14000US53061053603"
2013,"2013",0,"Total",93799,11103,"Census Tract 522.06, Snohomish County, WA","14000US53061052206"
2013,"2013",0,"Total",86147,12620,"Census Tract 413.01, Snohomish County, WA","14000US53061041301"
2013,"2013",0,"Total",110898,5743,"Census Tract 519.26, Snohomish County, WA","14000US53061051926"
2013,"2013",0,"Total",50553,10080,"Census Tract 412.02, Snohomish County, WA","14000US53061041202"
2013,"2013",0,"Total",68903,6800.000000000001,"Census Tract 536.04, Snohomish County, WA","14000US53061053604"
2013,"2013",0,"Total",96009,11309,"Census Tract 519.27, Snohomish County, WA","14000US53061051927"
2013,"2013",0,"Total",85750,6988,"Census Tract 522.04, Snohomish County, WA","14000US53061052204"
2013,"2013",0,"Total",57917,13442,"Census Tract 412.01, Snohomish County, WA","14000US53061041201"
2013,"2013",0,"Total",56042,12491,"Census Tract 519.28, Snohomish County, WA","14000US53061051928"
2013,"2013",0,"Total",47723,8329,"Census Tract 537, Snohomish County, WA","14000US53061053700"
2013,"2013",0,"Total",94145,7412,"Census Tract 522.03, Snohomish County, WA","14000US53061052203"
2013,"2013",0,"Total",47888,8045,"Census Tract 411, Snohomish County, WA","14000US53061041100"
2013,"2013",0,"Total",108171,8969,"Census Tract 520.03, Snohomish County, WA","14000US53061052003"
2013,"2013",0,"Total",52729,9862,"Census Tract 410, Snohomish County, WA","14000US53061041000"
2013,"2013",0,"Total",60913,8041,"Census Tract 538.01, Snohomish County, WA","14000US53061053801"
2013,"2013",0,"Total",94384,9980,"Census Tract 520.04, Snohomish County, WA","14000US53061052004"
2013,"2013",0,"Total",111667,17958,"Census Tract 521.18, Snohomish County, WA","14000US53061052118"
2013,"2013",0,"Total",75195,18383,"Census Tract 409, Snohomish County, WA","14000US53061040900"
2013,"2013",0,"Total",80401,18861,"Census Tract 520.05, Snohomish County, WA","14000US53061052005"
2013,"2013",0,"Total",60188,5740,"Census Tract 538.02, Snohomish County, WA","14000US53061053802"
2013,"2013",0,"Total",94391,5751,"Census Tract 521.15, Snohomish County, WA","14000US53061052115"
2013,"2013",0,"Total",39336,8586,"Census Tract 408, Snohomish County, WA","14000US53061040800"
2013,"2013",0,"Total",105472,13474,"Census Tract 520.06, Snohomish County, WA","14000US53061052006"
2013,"2013",0,"Total",31923,11424,"Census Tract 407, Snohomish County, WA","14000US53061040700"
2013,"2013",0,"Total",65417,8631,"Census Tract 538.03, Snohomish County, WA","14000US53061053803"
2013,"2013",0,"Total",100956,8590,"Census Tract 520.07, Snohomish County, WA","14000US53061052007"
2013,"2013",0,"Total",124464,23281,"Census Tract 521.14, Snohomish County, WA","14000US53061052114"
2013,"2013",0,"Total",47308,12412,"Census Tract 405, Snohomish County, WA","14000US53061040500"
2013,"2013",0,"Total",73509,11621,"Census Tract 521.04, Snohomish County, WA","14000US53061052104"
2013,"2013",0,"Total",66480,3026,"Census Tract 9400.01, Snohomish County, WA","14000US53061940001"
2013,"2013",0,"Total",112609,22888,"Census Tract 521.13, Snohomish County, WA","14000US53061052113"
2013,"2013",0,"Total",44340,9849,"Census Tract 404, Snohomish County, WA","14000US53061040400"
2013,"2013",0,"Total",105625,26077,"Census Tract 521.05, Snohomish County, WA","14000US53061052105"
2013,"2013",0,"Total",49242,6844,"Census Tract 403, Snohomish County, WA","14000US53061040300"
2013,"2013",0,"Total",60061,3643.0000000000005,"Census Tract 9400.02, Snohomish County, WA","14000US53061940002"
2013,"2013",0,"Total",113333,10787,"Census Tract 521.07, Snohomish County, WA","14000US53061052107"
2013,"2013",0,"Total",97250,30013.999999999996,"Census Tract 521.12, Snohomish County, WA","14000US53061052112"
2013,"2013",0,"Total",33031,4900,"Census Tract 402, Snohomish County, WA","14000US53061040200"
2013,"2013",0,"Total",69492,9853,"Census Tract 401, Snohomish County, WA","14000US53061040100"
